Time	Node	Event	ContentID	#Hops
122750	cache_0	Hit_Event	17	0
123000	cache_0	Hit_Event	29	0
123250	cache_0	Hit_Event	29	0
123501	repo_1	Hit_Event	800	1
123751	repo_1	Hit_Event	7558	1
124001	repo_1	Hit_Event	9063	1
124251	repo_1	Hit_Event	176	1
124500	cache_0	Hit_Event	1	0
124751	repo_1	Hit_Event	43	1
125001	repo_1	Hit_Event	4	1
125251	repo_1	Hit_Event	6750	1
125501	repo_1	Hit_Event	4383	1
125751	repo_1	Hit_Event	4154	1
126000	cache_0	Hit_Event	3	0
126251	repo_1	Hit_Event	34	1
126501	repo_1	Hit_Event	6958	1
126751	repo_1	Hit_Event	245	1
127001	repo_1	Hit_Event	50	1
127251	repo_1	Hit_Event	32	1
127501	repo_1	Hit_Event	31	1
127751	repo_1	Hit_Event	281	1
128000	cache_0	Hit_Event	1	0
128250	cache_0	Hit_Event	11	0
128500	cache_0	Hit_Event	14	0
128751	repo_1	Hit_Event	39	1
129001	repo_1	Hit_Event	1122	1
129251	repo_1	Hit_Event	81	1
129501	repo_1	Hit_Event	3290	1
129750	cache_0	Hit_Event	3	0
130000	cache_0	Hit_Event	3	0
130251	repo_1	Hit_Event	570	1
130501	repo_1	Hit_Event	378	1
130751	repo_1	Hit_Event	1192	1
131001	repo_1	Hit_Event	1250	1
131251	repo_1	Hit_Event	7846	1
131501	repo_1	Hit_Event	13	1
131750	cache_0	Hit_Event	1	0
132000	cache_0	Hit_Event	1	0
132251	repo_1	Hit_Event	404	1
132501	repo_1	Hit_Event	7	1
132751	repo_1	Hit_Event	38	1
133000	cache_0	Hit_Event	2	0
133250	cache_0	Hit_Event	2	0
133500	cache_0	Hit_Event	49	0
133751	repo_1	Hit_Event	171	1
134001	repo_1	Hit_Event	97	1
134251	repo_1	Hit_Event	10	1
134500	cache_0	Hit_Event	40	0
134751	repo_1	Hit_Event	1225	1
135001	repo_1	Hit_Event	944	1
135250	cache_0	Hit_Event	4	0
135501	repo_1	Hit_Event	1365	1
135750	cache_0	Hit_Event	1	0
136001	repo_1	Hit_Event	2528	1
136251	repo_1	Hit_Event	1321	1
136500	cache_0	Hit_Event	4	0
136750	cache_0	Hit_Event	1	0
137000	cache_0	Hit_Event	2	0
137250	cache_0	Hit_Event	2	0
137501	repo_1	Hit_Event	4510	1
137750	cache_0	Hit_Event	34	0
138001	repo_1	Hit_Event	155	1
138251	repo_1	Hit_Event	310	1
138501	repo_1	Hit_Event	119	1
138751	repo_1	Hit_Event	1383	1
139000	cache_0	Hit_Event	1	0
139251	repo_1	Hit_Event	2838	1
139501	repo_1	Hit_Event	487	1
139751	repo_1	Hit_Event	5550	1
140000	cache_0	Hit_Event	3	0
140251	repo_1	Hit_Event	1620	1
140500	cache_0	Hit_Event	15	0
140751	repo_1	Hit_Event	124	1
141000	cache_0	Hit_Event	1	0
141251	repo_1	Hit_Event	117	1
141500	cache_0	Hit_Event	3	0
141750	cache_0	Hit_Event	3	0
142000	cache_0	Hit_Event	1	0
142251	repo_1	Hit_Event	934	1
142501	repo_1	Hit_Event	1870	1
142750	cache_0	Hit_Event	1	0
143001	repo_1	Hit_Event	1993	1
143251	repo_1	Hit_Event	105	1
143501	repo_1	Hit_Event	295	1
143751	repo_1	Hit_Event	322	1
144000	cache_0	Hit_Event	3	0
144251	repo_1	Hit_Event	6122	1
144501	repo_1	Hit_Event	12	1
144751	repo_1	Hit_Event	4408	1
145001	repo_1	Hit_Event	418	1
145251	repo_1	Hit_Event	72	1
145501	repo_1	Hit_Event	3889	1
145751	repo_1	Hit_Event	91	1
146001	repo_1	Hit_Event	2599	1
146251	repo_1	Hit_Event	80	1
146500	cache_0	Hit_Event	1	0
146750	cache_0	Hit_Event	4	0
147001	repo_1	Hit_Event	2616	1
147251	repo_1	Hit_Event	305	1
147501	repo_1	Hit_Event	158	1
147751	repo_1	Hit_Event	8212	1
148000	cache_0	Hit_Event	1	0
148251	repo_1	Hit_Event	60	1
148501	repo_1	Hit_Event	2841	1
148751	repo_1	Hit_Event	1136	1
149001	repo_1	Hit_Event	527	1
149250	cache_0	Hit_Event	3	0
149501	repo_1	Hit_Event	994	1
149751	repo_1	Hit_Event	550	1
150000	cache_0	Hit_Event	10	0
150250	cache_0	Hit_Event	1	0
150500	cache_0	Hit_Event	1	0
150751	repo_1	Hit_Event	19	1
151001	repo_1	Hit_Event	109	1
151251	repo_1	Hit_Event	152	1
151501	repo_1	Hit_Event	436	1
151751	repo_1	Hit_Event	20	1
152001	repo_1	Hit_Event	27	1
152250	cache_0	Hit_Event	117	0
152500	cache_0	Hit_Event	13	0
152751	repo_1	Hit_Event	3441	1
153001	repo_1	Hit_Event	675	1
153251	repo_1	Hit_Event	153	1
153501	repo_1	Hit_Event	813	1
153751	repo_1	Hit_Event	3904	1
154000	cache_0	Hit_Event	1	0
154251	repo_1	Hit_Event	37	1
154500	cache_0	Hit_Event	1	0
154750	cache_0	Hit_Event	1	0
155000	cache_0	Hit_Event	3	0
155250	cache_0	Hit_Event	29	0
155501	repo_1	Hit_Event	96	1
